EMu Catalog IRN,CatPrefix,CatNumber,CatSuffix,BioParticipantString,BioDateVisitedFrom,BioDateVisitedTo,etaxonomy_key,Etaxonom_H_&_M.irn,ClaOrder,ClaFamily,ClaGenus,ClaSpecies,ClaSubspecies,Etaxonom_H_&_M.SecRecordStatus,SecDepartment_tab,ecollectionevents_key,EMu Localities IRN,AquBottomDepthFromMet,AquBottomDepthToMet,AquDepthFromMet,AquDepthToMet,AquDistanceFromShoreMet,AquDistanceFromShoreToMet,DraDrainage,DraDrainageSeaGulf,DraPrimaryTributary,DraQuaternaryTributary,DraRiverBasin,DraSecondaryTributary,DraTertiaryTributary,LatDeriveCentroid_tab,LatPreferred_tab,LocArchipelago,LocBaySound,LocContinent,LocContinentalShelfRegion,LocCountry,LocDistrictCountyShire,LocIslandGrouping,LocIslandName,LocNearestNamedPlace,LocNoFurtherLocalityData,LocOcean,LocPreciseLocation,LocProvinceStateTerritory,LocSeaGulf,LocSiteName_tab,LocTownship,TerElevationFromMet,TerElevationToMet,TerVerbatimElevation,LatPreferredCentroidLatDec,LatPreferredCentroidLongDec,SecDepartment,Ecollect - VZ.SecRecordStatus
630232,M,232416,,New England Aquarium,1979-02-09,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,43781,26069,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Barnstable,Massachusetts,,,,,,,,,Mammalogy,Active
630234,M,232417,,New England Aquarium,1980-01-10,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,43781,26069,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Barnstable,Massachusetts,,,,,,,,,Mammalogy,Active
630236,M,232418,,New England Aquarium,1979-12-30,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,80997,26086,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Bourne,Massachusetts,,,,,,,,,Mammalogy,Active
630238,M,232419,,New England Aquarium,1980-01-27,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,124316,26070,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Brewster,Massachusetts,,,,,,,,,Mammalogy,Active
630240,M,232420,,New England Aquarium,1980-02-01,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,124316,26070,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Brewster,Massachusetts,,,,,,,,,Mammalogy,Active
630243,M,232421,,New England Aquarium,1980-01-01,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,36189,26072,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Cape Cod,Massachusetts,,,,,,,,,Mammalogy,Active
630246,M,232422,,New England Aquarium,1980-01-01,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,36189,26072,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Cape Cod,Massachusetts,,,,,,,,,Mammalogy,Active
630248,M,232423,,New England Aquarium,1980-01-01,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,100894,26087,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Dennis,Massachusetts,,,,,,,,,Mammalogy,Active
630251,M,232424,,New England Aquarium,1979-01-25,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,123257,26088,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Eastham,Massachusetts,,,,,,,,,Mammalogy,Active
630253,M,232425,,New England Aquarium,1979-01-09,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,123257,26088,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Eastham,Massachusetts,,,,,,,,,Mammalogy,Active
630256,M,232426,,New England Aquarium,1980-01-10,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,123257,26088,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Eastham,Massachusetts,,,,,,,,,Mammalogy,Active
630259,M,232427,,New England Aquarium,1980-01-17,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,123257,26088,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Eastham,Massachusetts,,,,,,,,,Mammalogy,Active
630262,M,232428,,New England Aquarium,1980-01-18,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,123257,26088,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Eastham,Massachusetts,,,,,,,,,Mammalogy,Active
630265,M,232429,,New England Aquarium,1980-01-29,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,123257,26088,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Eastham,Massachusetts,,,,,,,,,Mammalogy,Active
630268,M,232430,,New England Aquarium,,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,90727,125,,,,,,,,,,,,,,,,,,North America,,USA,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
630271,M,232431,,New England Aquarium,1980-01-01,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,48150,26089,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Great Island,Massachusetts,,,,,,,,,Mammalogy,Active
630273,M,232432,,New England Aquarium,1980-03-21,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,1231,3598,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Provincetown,Massachusetts,,,,,,,,,Mammalogy,Active
630275,M,232433,,New England Aquarium,1980-03-20,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,1231,3598,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Provincetown,Massachusetts,,,,,,,,,Mammalogy,Active
630277,M,232434,,New England Aquarium,1980-03-29,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,1231,3598,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Provincetown,Massachusetts,,,,,,,,,Mammalogy,Active
630279,M,232435,,New England Aquarium,1980-02-10,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,75103,26075,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Sandwich,Massachusetts,,,,,,,,,Mammalogy,Active
630282,M,232436,,New England Aquarium,1980-02-10,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,75103,26075,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Sandwich,Massachusetts,,,,,,,,,Mammalogy,Active
630284,M,232437,,New England Aquarium,1980-03-01,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,29209,26076,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Truro,Massachusetts,,,,,,,,,Mammalogy,Active
630287,M,232438,,New England Aquarium,1980-03-26,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,35650,26090,,,,,,,,,,,,,,,,,,North America,,USA,Essex Co.,,,,Yes,,Gloucester,Massachusetts,,,,,,,,,Mammalogy,Active
630289,M,232439,,New England Aquarium,1980-03-22,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,19304,26091,,,,,,,,,,,,,,,,,,North America,,USA,Essex Co.,,,,Yes,,Swampscott,Massachusetts,,,,,,,,,Mammalogy,Active
630292,M,232440,,New England Aquarium,1980-01-14,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,74727,6754,,,,,,,,,,,,,,,,,,North America,,USA,Nantucket Co.,,,,Yes,,Nantucket,Massachusetts,,,,,,,,,Mammalogy,Active
630294,M,232441,,New England Aquarium,1980-02-08,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,84436,26092,,,,,,,,,,,,,,,,,,North America,,USA,Plymouth Co.,,,,Yes,,Manomet,Massachusetts,,,,,,,,,Mammalogy,Active
630297,M,232442,,New England Aquarium,1980-03-05,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,71055,26081,,,,,,,,,,,,,,,,,,North America,,USA,Plymouth Co.,,,,Yes,,Marshfield,Massachusetts,,,,,,,,,Mammalogy,Active
630300,M,232443,,New England Aquarium,1980-03-11,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,61130,26085,,,,,,,,,,,,,,,,,,North America,,USA,Rockingham Co.,,,,Yes,,Hampton,New Hampshire,,,,,,,,,Mammalogy,Active
630303,M,232444,,New England Aquarium,,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,90727,125,,,,,,,,,,,,,,,,,,North America,,USA,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
630306,M,232445,,New England Aquarium,,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,90727,125,,,,,,,,,,,,,,,,,,North America,,USA,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
630309,M,232446,,New England Aquarium,,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,90727,125,,,,,,,,,,,,,,,,,,North America,,USA,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
630312,M,232447,,New England Aquarium,,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,90727,125,,,,,,,,,,,,,,,,,,North America,,USA,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
630314,M,232448,,New England Aquarium,,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,90727,125,,,,,,,,,,,,,,,,,,North America,,USA,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
630316,M,232449,,New England Aquarium,1980-03-23,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,135680,26093,,,,,,,,,,,,,,,,,,North America,,USA,Essex Co.,,,,Yes,,Lynn,Massachusetts,,,,,,,,,Mammalogy,Active
630319,M,232450,,New England Aquarium,1979-11-24,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,1231,3598,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Provincetown,Massachusetts,,,,,,,,,Mammalogy,Active
630321,M,232451,,New England Aquarium,1980-01-01,,88,9125,Carnivora,Phocidae,Phoca,vitulina,concolor,Active,Mammalogy,36189,26072,,,,,,,,,,,,,,,,,,North America,,USA,Barnstable Co.,,,,Yes,,Cape Cod,Massachusetts,,,,,,,,,Mammalogy,Active
630604,M,232586,,,1916-08-23,,145,6452,Carnivora,Odobenidae,Odobenus,rosmarus,,Active,Mammalogy,80558,2755,,,,,,,,,,,,,,,,,,North America,,Greenland,Etah,,,,Yes,North Atlantic,,North Greenland Province,,,,,,,,,Mammalogy,Active
630626,M,232597,,,,,241,5005415,Cetacea,Balaenopteridae,Megaptera,novaeangliae,,Active,Mammalogy,29499,26127,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Nr,,,,,,,,,,Mammalogy,Active
630628,M,232598,,H. C. Raven,1926-01-01,,67,6181,Cetacea,Monodontidae,Monodon,monoceros,,Active,Mammalogy,29499,26127,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Nr,,,,,,,,,,Mammalogy,Active
630630,M,232599,,,,,114,10936,Cetacea,,,,,Active,Mammalogy,29499,26127,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Nr,,,,,,,,,,Mammalogy,Active
636560,M,234949,,,,,152,4396,Cetacea,Balaenopteridae,Balaenoptera,musculus,,Active,Mammalogy,116382,16,,,,,,,,,,,,,,,,,,North America,,,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
637137,M,235180,,S. Anderson,1972-11-01,,90,5663,Cetacea,Physeteridae,Kogia,breviceps,,Active,Mammalogy,135969,26179,,,,,,,,,,,,,,,,,,North America,,USA,Liberty Co.,,,,Yes,,Saint Catherine's Island,Georgia,,,,,,,,,Mammalogy,Active
637208,M,235207,,H. Bluntschli,1912-08-06,,159,15268,Cetacea,Platanistidae,Inia,geoffrensis,geoffrensis,Active,Mammalogy,111162,18301,,,,,,,,,,,,,,,,,,South America,,Peru,,,,,Yes,,Samiria River,Loreto,,,,,,,,,Mammalogy,Active
637389,M,235271,,A. Olivera,1971-10-20,,175,6868,Cetacea,Platanistidae,Pontoporia,blainvillei,,Active,Mammalogy,45595,26446,,,,,,,,,,,,,,,,,,South America,,Uruguay,Cabo Polonio,,,,Yes,,Punta del Diablo,Rocha,,,,,,,,,Mammalogy,Active
638194,M,235593,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,72568,26485,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
638197,M,235594,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,72568,26485,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
638200,M,235595,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,72568,26485,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
638203,M,235596,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,72568,26485,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
638206,M,235597,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,72568,26485,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
638209,M,235598,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,72568,26485,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
638212,M,235599,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,72417,26486,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
638215,M,235600,,J. G. Meaol,1970-01-01,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,300,26487,,,,,,,,,,,,,,,,,,North America,,Canada,Newfoundland,,,,Yes,,"Avalon Peninsula, Dildo",Newfoundland and Labrador,,,,,,,,,Mammalogy,Active
642589,M,237503,,,1976-09-19,,182,7447,Cetacea,Delphinidae,Stenella,coeruleoalba,,Active,Mammalogy,144378,26688,,,,,,,,,,,,,,Yes,Yes,,,North America,,USA,Suffolk Co.,,,,Yes,,"Montauk, Montauk Point",New York,,,,,,,41.03,-71.53,Mammalogy,Active
643995,M,238085,,,1976-01-06,,87,7817,Carnivora,Otariidae,Zalophus,californianus,,Active,Mammalogy,310051,6550,,,,,,,,,,,,,,,,,,ZOO,,ZOO.,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
644016,M,238092,,R. Deiter,1976-10-05,,89,5460,Cetacea,Delphinidae,Grampus,griseus,,Active,Mammalogy,21739,3901,,,,,,,,,,,,,,,,,,North America,,USA,Suffolk Co.,,,,Yes,,Fire Island,New York,,,,,,,,,Mammalogy,Active
644883,M,238424,,,,,87,7817,Carnivora,Otariidae,Zalophus,californianus,,Active,Mammalogy,310051,6550,,,,,,,,,,,,,,,,,,ZOO,,ZOO.,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
644930,M,238446,,,,,102,5005426,Cetacea,Delphinidae,Globicephala,melas,,Active,Mammalogy,135969,26179,,,,,,,,,,,,,,,,,,North America,,USA,Liberty Co.,,,,Yes,,Saint Catherine's Island,Georgia,,,,,,,,,Mammalogy,Active
645014,M,238483,,R. G. Van Gelder,1957-04-28,,129,14131,Cetacea,Delphinidae,Globicephala,sp.,,Active,Mammalogy,79037,6429,,,,,,,,,,,,,,,,,,North America,,Mexico,La Paz,,,,Yes,,San Jose del Cabo,Baja California Sur,,,,,,,,,Mammalogy,Active
645488,M,238651,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645490,M,238652,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645492,M,238653,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645494,M,238654,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645496,M,238655,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645498,M,238656,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645500,M,238657,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645502,M,238658,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645504,M,238659,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645506,M,238660,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645508,M,238661,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645510,M,238662,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645512,M,238663,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645514,M,238664,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645516,M,238665,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645518,M,238666,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645520,M,238667,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645522,M,238668,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645524,M,238669,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645526,M,238670,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645528,M,238671,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645530,M,238672,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645532,M,238673,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645534,M,238674,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645536,M,238675,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645538,M,238676,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645540,M,238677,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645542,M,238678,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645544,M,238679,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
645546,M,238680,,O. W. Geist,1931-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,73178,26907,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik, Eskimo burial mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
