Tracking Number,Lat,Lng
M86713,39.76,-98.5
M86714,39.76,-98.5
M86715,39.76,-98.5
M86716,39.76,-98.5
M86717,39.76,-98.5
M86718,39.76,-98.5
M86719,39.76,-98.5
M86720,39.76,-98.5
M86721,39.76,-98.5
M86722,39.76,-98.5
M86723,39.76,-98.5
M86724,39.76,-98.5
M86725,39.76,-98.5
M86726,39.76,-98.5
M86727,39.76,-98.5
M86728,39.76,-98.5
M86729,39.76,-98.5
M86730,39.76,-98.5
M86731,39.76,-98.5
M86732,39.76,-98.5
M86733,39.76,-98.5
M86734,39.76,-98.5
M86735,39.76,-98.5
M86736,39.76,-98.5
M86737,39.76,-98.5
M86738,39.76,-98.5
M86739,39.76,-98.5
M86740,39.76,-98.5
M86741,39.76,-98.5
M86742,39.76,-98.5
M86743,39.76,-98.5
M86744,39.76,-98.5
M86745,39.76,-98.5
M86746,39.76,-98.5
M86747,39.76,-98.5
M86748,39.76,-98.5
M86749,39.76,-98.5
M86750,39.76,-98.5
M86751,39.76,-98.5
M86752,39.76,-98.5
M86753,39.76,-98.5
M86754,39.76,-98.5
M86755,39.76,-98.5
M86756,39.76,-98.5
M86757,39.76,-98.5
M86758,39.76,-98.5
M86759,39.76,-98.5
M86760,39.76,-98.5
M86761,39.76,-98.5
M86762,39.76,-98.5
M86763,39.76,-98.5
M86764,39.76,-98.5
M86765,39.76,-98.5
M86766,39.76,-98.5
M86767,39.76,-98.5
M86768,39.76,-98.5
M86769,39.76,-98.5
M86770,39.76,-98.5
M86771,39.76,-98.5
M86772,39.76,-98.5
M86773,39.76,-98.5
M86774,39.76,-98.5
M86775,39.76,-98.5
M86776,39.76,-98.5
M86777,39.76,-98.5
M86778,39.76,-98.5
M86779,39.76,-98.5
M86780,39.76,-98.5
M86781,39.76,-98.5
M86782,39.76,-98.5
M86783,39.76,-98.5
M86784,39.76,-98.5
M86785,39.76,-98.5
M86786,39.76,-98.5
M86787,39.76,-98.5
M86788,39.76,-98.5
M86789,39.76,-98.5
M86790,39.76,-98.5
M86791,39.76,-98.5
M86792,39.76,-98.5
M86793,39.76,-98.5
M86794,39.76,-98.5
M86795,39.76,-98.5
M86796,39.76,-98.5
M86797,39.76,-98.5
M86798,39.76,-98.5
M86799,39.76,-98.5
M86800,39.76,-98.5
M86801,39.76,-98.5
M86802,39.76,-98.5
M86803,39.76,-98.5
M86804,39.76,-98.5
M86805,39.76,-98.5
M86806,39.76,-98.5
M86807,39.76,-98.5
M86808,39.76,-98.5
M86809,39.76,-98.5
M86810,39.76,-98.5
M86811,39.76,-98.5
M86812,39.76,-98.5
M86813,39.76,-98.5
M86814,39.76,-98.5
M86815,39.76,-98.5
M86816,39.76,-98.5
M86817,39.76,-98.5
M86818,39.76,-98.5
M86819,39.76,-98.5
M86820,39.76,-98.5
M86821,39.76,-98.5
M86822,39.76,-98.5
M86823,39.76,-98.5
M86824,39.76,-98.5
M86825,39.76,-98.5
M86826,39.76,-98.5
M86827,39.76,-98.5
M86828,39.76,-98.5
M86829,39.76,-98.5
M86830,39.76,-98.5
M86831,39.76,-98.5
M86832,39.76,-98.5
M86833,39.76,-98.5
M86834,39.76,-98.5
M86835,39.76,-98.5
M86836,39.76,-98.5
M86837,39.76,-98.5
M86838,39.76,-98.5
M86839,39.76,-98.5
M86840,39.76,-98.5
M86841,39.76,-98.5
M86842,39.76,-98.5
M86843,39.76,-98.5
M86844,39.76,-98.5
M86845,39.76,-98.5
M86846,39.76,-98.5
M86847,39.76,-98.5
M86848,39.76,-98.5
M86849,39.76,-98.5
M86850,39.76,-98.5
M86851,39.76,-98.5
M86852,39.76,-98.5
M86853,39.76,-98.5
M86854,39.76,-98.5
M86855,39.76,-98.5
M86856,39.76,-98.5
M86857,39.76,-98.5
M86858,39.76,-98.5
M86859,39.76,-98.5
M86860,39.76,-98.5
M86861,39.76,-98.5
M86862,39.76,-98.5
M86863,39.76,-98.5
M86864,39.76,-98.5
M86865,39.76,-98.5
M86866,39.76,-98.5
M86867,39.76,-98.5
M86868,39.76,-98.5
M86869,39.76,-98.5
M86870,39.76,-98.5
M86871,39.76,-98.5
M86872,39.76,-98.5
M86873,39.76,-98.5
M86874,39.76,-98.5
M86875,39.76,-98.5
M86876,39.76,-98.5
M86877,39.76,-98.5
M86878,39.76,-98.5
M86879,39.76,-98.5
M86880,39.76,-98.5
M86881,39.76,-98.5
M86882,39.76,-98.5
M86883,39.76,-98.5
M86884,39.76,-98.5
M86885,39.76,-98.5
M86886,39.76,-98.5
M86887,39.76,-98.5
M86888,39.76,-98.5
M86889,39.76,-98.5
M86890,39.76,-98.5
M86891,39.76,-98.5
M86892,39.76,-98.5
M86893,39.76,-98.5
M86894,39.76,-98.5
M86895,39.76,-98.5
M86896,39.76,-98.5
M86897,39.76,-98.5
M86898,39.76,-98.5
M86899,39.76,-98.5
M86900,39.76,-98.5
M86901,39.76,-98.5
M86902,39.76,-98.5
M86903,39.76,-98.5
M86904,39.76,-98.5
M86905,39.76,-98.5
M86906,39.76,-98.5
M86907,39.76,-98.5
M86908,39.76,-98.5
M86909,39.76,-98.5
M86910,39.76,-98.5
M86911,39.76,-98.5
M86912,39.76,-98.5
M86913,39.76,-98.5
M86914,39.76,-98.5
M86915,39.76,-98.5
M86916,39.76,-98.5
M86917,39.76,-98.5
M86918,39.76,-98.5
M86919,39.76,-98.5
M86920,39.76,-98.5
M86921,39.76,-98.5
M86922,39.76,-98.5
M86923,39.76,-98.5
M86924,39.76,-98.5
M86925,39.76,-98.5
M86926,39.76,-98.5
M86927,39.76,-98.5
M86928,39.76,-98.5
M86929,39.76,-98.5
M86930,39.76,-98.5
M86931,39.76,-98.5
M86932,39.76,-98.5
M86933,39.76,-98.5
M86934,39.76,-98.5
M86935,39.76,-98.5
M86936,39.76,-98.5
M86937,39.76,-98.5
M86938,39.76,-98.5
M86939,39.76,-98.5
M86940,39.76,-98.5
M86941,39.76,-98.5
M86943,39.76,-98.5
M86944,39.76,-98.5
M86945,39.76,-98.5
M86946,39.76,-98.5
M86947,39.76,-98.5
M86948,39.76,-98.5
M86949,39.76,-98.5
M86950,39.76,-98.5
M86951,39.76,-98.5
M86952,39.76,-98.5
M86953,39.76,-98.5
M86954,39.76,-98.5
M86955,39.76,-98.5
M86956,39.76,-98.5
M86957,39.76,-98.5
M86958,39.76,-98.5
M86959,39.76,-98.5
M86960,39.76,-98.5
M86961,39.76,-98.5
M86962,39.76,-98.5
M86963,39.76,-98.5
M86964,39.76,-98.5
M86965,39.76,-98.5
M86966,39.76,-98.5
M86967,39.76,-98.5
M86968,39.76,-98.5
M86969,39.76,-98.5
M86970,39.76,-98.5
M86971,39.76,-98.5
M86972,39.76,-98.5
M86973,39.76,-98.5
M86974,39.76,-98.5
M86975,39.76,-98.5
M86976,39.76,-98.5
M86977,39.76,-98.5
M86978,39.76,-98.5
M86979,39.76,-98.5
M86980,39.76,-98.5
M86981,39.76,-98.5
M86982,39.76,-98.5
M86983,39.76,-98.5
M86984,39.76,-98.5
M86985,39.76,-98.5
M86986,39.76,-98.5
M86987,39.76,-98.5
M86988,39.76,-98.5
M86989,39.76,-98.5
M86990,39.76,-98.5
M86991,39.76,-98.5
M86992,39.76,-98.5
M86993,39.76,-98.5
M86994,39.76,-98.5
M86995,39.76,-98.5
M86996,39.76,-98.5
M86997,39.76,-98.5
M86998,39.76,-98.5
M86999,39.76,-98.5
M87000,39.76,-98.5
M87001,39.76,-98.5
M87002,39.76,-98.5
M87003,39.76,-98.5
M87004,39.76,-98.5
M87005,39.76,-98.5
M87006,39.76,-98.5
M87007,39.76,-98.5
M87008,39.76,-98.5
M87009,39.76,-98.5
M87010,39.76,-98.5
M87011,39.76,-98.5
M87012,39.76,-98.5
M87013,39.76,-98.5
M87014,39.76,-98.5
M87015,39.76,-98.5
M87016,39.76,-98.5
M87017,39.76,-98.5
M87018,39.76,-98.5
M87019,39.76,-98.5
M87020,39.76,-98.5
M87021,39.76,-98.5
M87022,39.76,-98.5
M87023,39.76,-98.5
M87024,39.76,-98.5
M87025,39.76,-98.5
M87026,39.76,-98.5
M87027,39.76,-98.5
M87028,39.76,-98.5
M87029,39.76,-98.5
M87030,39.76,-98.5
M87031,39.76,-98.5
M87032,39.76,-98.5
M87033,39.76,-98.5
M87034,39.76,-98.5
M87035,39.76,-98.5
M87036,39.76,-98.5
M87037,39.76,-98.5
M87038,39.76,-98.5
M87039,39.76,-98.5
M87040,39.76,-98.5
M87041,39.76,-98.5
M87042,39.76,-98.5
M87043,39.76,-98.5
M87044,39.76,-98.5
M87045,39.76,-98.5
M87046,39.76,-98.5
M87047,39.76,-98.5
M87048,39.76,-98.5
M87049,39.76,-98.5
M87050,39.76,-98.5
M87051,39.76,-98.5
M87052,39.76,-98.5
M87053,39.76,-98.5
M87054,39.76,-98.5
M87055,39.76,-98.5
M87056,39.76,-98.5
M87057,39.76,-98.5
M87058,39.76,-98.5
M87059,39.76,-98.5
M87060,39.76,-98.5
M87061,39.76,-98.5
M87062,39.76,-98.5
M87063,39.76,-98.5
M87064,39.76,-98.5
M87065,39.76,-98.5
M87066,39.76,-98.5
M87067,39.76,-98.5
M87068,39.76,-98.5
M87069,39.76,-98.5
M87070,39.76,-98.5
M87071,39.76,-98.5
M87072,39.76,-98.5
M87073,39.76,-98.5
M87074,39.76,-98.5
M87075,39.76,-98.5
M87076,39.76,-98.5
M87077,39.76,-98.5
M87078,39.76,-98.5
M87079,39.76,-98.5
M87080,39.76,-98.5
M87081,39.76,-98.5
M87082,39.76,-98.5
M87083,39.76,-98.5
M87084,39.76,-98.5
M87085,39.76,-98.5
M87086,39.76,-98.5
M87087,39.76,-98.5
M87088,39.76,-98.5
M87089,39.76,-98.5
M87090,39.76,-98.5
M87091,39.76,-98.5
M87092,39.76,-98.5
M87093,39.76,-98.5
M87094,39.76,-98.5
M87095,39.76,-98.5
M87096,39.76,-98.5
M87097,39.76,-98.5
M87098,39.76,-98.5
M87099,39.76,-98.5
M87100,39.76,-98.5
M87101,39.76,-98.5
M87102,39.76,-98.5
M87103,39.76,-98.5
M87104,39.76,-98.5
M87105,39.76,-98.5
M87106,39.76,-98.5
M87107,39.76,-98.5
M87108,39.76,-98.5
M87109,39.76,-98.5
M87110,39.76,-98.5
M87111,39.76,-98.5
M87112,39.76,-98.5
M87113,39.76,-98.5
M87114,39.76,-98.5
M87115,39.76,-98.5
M87116,39.76,-98.5
M87117,39.76,-98.5
M87118,39.76,-98.5
M87119,39.76,-98.5
M87120,39.76,-98.5
M87121,39.76,-98.5
M87122,39.76,-98.5
M87123,39.76,-98.5
M87124,39.76,-98.5
M87125,39.76,-98.5
M87126,39.76,-98.5
M87127,39.76,-98.5
M87128,39.76,-98.5
M87129,39.76,-98.5
M87130,39.76,-98.5
M87131,39.76,-98.5
M87132,39.76,-98.5
M87133,39.76,-98.5
M87134,39.76,-98.5
M87135,39.76,-98.5
M87136,39.76,-98.5
M87137,39.76,-98.5
M87138,39.76,-98.5
M87139,39.76,-98.5
M87140,39.76,-98.5
M87141,39.76,-98.5
M87142,39.76,-98.5
M87143,39.76,-98.5
M87144,39.76,-98.5
M87145,39.76,-98.5
M87146,39.76,-98.5
M87147,39.76,-98.5
M87148,39.76,-98.5
M87149,39.76,-98.5
M87150,39.76,-98.5
M87151,39.76,-98.5
M87152,39.76,-98.5
M87153,39.76,-98.5
M87154,39.76,-98.5
M87155,39.76,-98.5
M87156,39.76,-98.5
M87157,39.76,-98.5
M87158,39.76,-98.5
M87159,39.76,-98.5
M87160,39.76,-98.5
M87161,39.76,-98.5
M87162,39.76,-98.5
M87163,39.76,-98.5
M87164,39.76,-98.5
M87165,39.76,-98.5
M87166,39.76,-98.5
M87167,39.76,-98.5
M87168,39.76,-98.5
M87169,39.76,-98.5
M87170,39.76,-98.5
M87171,39.76,-98.5
M87172,39.76,-98.5
M87173,39.76,-98.5
M87174,39.76,-98.5
M87175,39.76,-98.5
M87176,39.76,-98.5
M87177,39.76,-98.5
M87178,39.76,-98.5
M87179,39.76,-98.5
M87180,39.76,-98.5
M87181,39.76,-98.5
M87182,39.76,-98.5
M87183,39.76,-98.5
M87184,39.76,-98.5
M87185,39.76,-98.5
M87186,39.76,-98.5
M87187,39.76,-98.5
M87188,39.76,-98.5
M87189,39.76,-98.5
M87190,39.76,-98.5
M87191,39.76,-98.5
M87192,39.76,-98.5
M87193,39.76,-98.5
M87194,39.76,-98.5
M87195,39.76,-98.5
M87196,39.76,-98.5
M87197,39.76,-98.5
M87198,39.76,-98.5
M87199,39.76,-98.5
M87200,39.76,-98.5
M87201,39.76,-98.5
M87202,39.76,-98.5
M87203,39.76,-98.5
M87204,39.76,-98.5
M87205,39.76,-98.5
M87206,39.76,-98.5
M87207,39.76,-98.5
M87208,39.76,-98.5
M87209,39.76,-98.5
M87210,39.76,-98.5
M87211,39.76,-98.5
M87212,39.76,-98.5
M87213,39.76,-98.5
M87214,39.76,-98.5
M87215,39.76,-98.5
M87216,39.76,-98.5
M87217,39.76,-98.5
M87218,39.76,-98.5
M87219,39.76,-98.5
M87220,39.76,-98.5
M87221,39.76,-98.5
M87222,39.76,-98.5
M87223,39.76,-98.5
M87224,39.76,-98.5
M87225,39.76,-98.5
M87226,39.76,-98.5
M87227,39.76,-98.5
M87228,39.76,-98.5
M87229,39.76,-98.5
M87230,39.76,-98.5
M87231,39.76,-98.5
M87232,39.76,-98.5
M87233,39.76,-98.5
M87234,39.76,-98.5
M87235,39.76,-98.5
M87236,39.76,-98.5
M87237,39.76,-98.5
M87238,39.76,-98.5
M87239,39.76,-98.5
M87240,39.76,-98.5
M87241,39.76,-98.5
M87242,39.76,-98.5
M87243,39.76,-98.5
M87244,39.76,-98.5
M87245,39.76,-98.5
M87246,39.76,-98.5
M87247,39.76,-98.5
M87248,39.76,-98.5
M87249,39.76,-98.5
M87250,39.76,-98.5
M87251,39.76,-98.5
M87252,39.76,-98.5
M87253,39.76,-98.5
M87254,39.76,-98.5
M87255,39.76,-98.5
M87256,39.76,-98.5
M87257,39.76,-98.5
M87258,39.76,-98.5
M87259,39.76,-98.5
M87260,39.76,-98.5
M87261,39.76,-98.5
M87262,39.76,-98.5
M87263,39.76,-98.5
M87264,39.76,-98.5
M87265,39.76,-98.5
M87266,39.76,-98.5
M87267,39.76,-98.5
M87268,39.76,-98.5
M87269,39.76,-98.5
M87270,39.76,-98.5
M87271,39.76,-98.5
M87272,39.76,-98.5
M87273,39.76,-98.5
M87274,39.76,-98.5
M87275,39.76,-98.5
M87276,39.76,-98.5
M87277,39.76,-98.5
M87278,39.76,-98.5
M87279,39.76,-98.5
M87280,39.76,-98.5
M87281,39.76,-98.5
M87282,39.76,-98.5
M87283,39.76,-98.5
M87284,39.76,-98.5
M87285,39.76,-98.5
M87286,39.76,-98.5
M87287,39.76,-98.5
M87288,39.76,-98.5
M87289,39.76,-98.5
M87290,39.76,-98.5
M87291,39.76,-98.5
M87292,39.76,-98.5
M87293,39.76,-98.5
M87294,39.76,-98.5
M87295,39.76,-98.5
M87296,39.76,-98.5
M87297,39.76,-98.5
M87298,39.76,-98.5
M87299,39.76,-98.5
M87300,39.76,-98.5
M87301,39.76,-98.5
M87302,39.76,-98.5
M87303,39.76,-98.5
M87304,39.76,-98.5
M87305,39.76,-98.5
M87306,39.76,-98.5
M87307,39.76,-98.5
M87308,39.76,-98.5
M87309,39.76,-98.5
M87310,39.76,-98.5
M87311,39.76,-98.5
M87312,39.76,-98.5
M87313,39.76,-98.5
M87314,39.76,-98.5
M87315,39.76,-98.5
M87316,39.76,-98.5
M87317,39.76,-98.5
M87318,39.76,-98.5
M87319,39.76,-98.5
M87320,39.76,-98.5
M87321,39.76,-98.5
M87322,39.76,-98.5
M87323,39.76,-98.5
M87324,39.76,-98.5
M87325,39.76,-98.5
M87326,39.76,-98.5
M87327,39.76,-98.5
M87328,39.76,-98.5
M87329,39.76,-98.5
M87330,39.76,-98.5
M87331,39.76,-98.5
M87332,39.76,-98.5
M87333,39.76,-98.5
M87334,39.76,-98.5
M87335,39.76,-98.5
M87336,39.76,-98.5
M87337,39.76,-98.5
M87338,39.76,-98.5
M87339,39.76,-98.5
M87340,39.76,-98.5
M87341,39.76,-98.5
M87342,39.76,-98.5
M87343,39.76,-98.5
M87344,39.76,-98.5
M87345,39.76,-98.5
M87346,39.76,-98.5
M87347,39.76,-98.5
M87348,39.76,-98.5
M87349,39.76,-98.5
M87350,39.76,-98.5
M87351,39.76,-98.5
M87352,39.76,-98.5
M87353,39.76,-98.5
M87354,39.76,-98.5
M87355,39.76,-98.5
M87356,39.76,-98.5
M87357,39.76,-98.5
M87358,39.76,-98.5
M87359,39.76,-98.5
M87360,39.76,-98.5
M87361,39.76,-98.5
M87362,39.76,-98.5
M87363,39.76,-98.5
M87364,39.76,-98.5
M87365,39.76,-98.5
M87366,39.76,-98.5
M87367,39.76,-98.5
M87368,39.76,-98.5
M87369,39.76,-98.5
M87370,39.76,-98.5
M87371,39.76,-98.5
M87372,39.76,-98.5
M87373,39.76,-98.5
M87374,39.76,-98.5
M87375,39.76,-98.5
M87376,39.76,-98.5
M87377,39.76,-98.5
M87378,39.76,-98.5
M87379,39.76,-98.5
M87380,39.76,-98.5
M87381,39.76,-98.5
M87382,39.76,-98.5
M87383,39.76,-98.5
M87384,39.76,-98.5
M87385,39.76,-98.5
M87386,39.76,-98.5
M87387,39.76,-98.5
M87388,39.76,-98.5
M87389,39.76,-98.5
M87390,39.76,-98.5
M87391,39.76,-98.5
M87392,39.76,-98.5
M87393,39.76,-98.5
M87394,39.76,-98.5
M87395,39.76,-98.5
M87396,39.76,-98.5
M87397,39.76,-98.5
M87398,39.76,-98.5
M87399,39.76,-98.5
M87400,39.76,-98.5
M87401,39.76,-98.5
M87402,39.76,-98.5
M87403,39.76,-98.5
M87404,39.76,-98.5
M87405,39.76,-98.5
M87406,39.76,-98.5
M87407,39.76,-98.5
M87408,39.76,-98.5
M87409,39.76,-98.5
M87410,39.76,-98.5
M87411,39.76,-98.5
M87412,39.76,-98.5
M87413,39.76,-98.5
M87414,39.76,-98.5
M87415,39.76,-98.5
M87416,39.76,-98.5
M87417,39.76,-98.5
M87418,39.76,-98.5
M87419,39.76,-98.5
M87420,39.76,-98.5
M87421,39.76,-98.5
M87422,39.76,-98.5
M87423,39.76,-98.5
M87424,39.76,-98.5
M87425,39.76,-98.5
M87426,39.76,-98.5
M87427,39.76,-98.5
M87428,39.76,-98.5
M87429,39.76,-98.5
M87430,39.76,-98.5
M87431,39.76,-98.5
M87432,39.76,-98.5
M87433,39.76,-98.5
M87434,39.76,-98.5
M87435,39.76,-98.5
M87436,39.76,-98.5
M87437,39.76,-98.5
M87438,39.76,-98.5
M87439,39.76,-98.5
M87440,39.76,-98.5
M87441,39.76,-98.5
M87442,39.76,-98.5
M87443,39.76,-98.5
M87444,39.76,-98.5
M87445,39.76,-98.5
M87446,39.76,-98.5
M87448,39.76,-98.5
M87449,39.76,-98.5
M87450,39.76,-98.5
M87451,39.76,-98.5
M87452,39.76,-98.5
M87453,39.76,-98.5
M87454,39.76,-98.5
M87455,39.76,-98.5
M87456,39.76,-98.5
M87457,39.76,-98.5
M87458,39.76,-98.5
M87459,39.76,-98.5
M87460,39.76,-98.5
M87461,39.76,-98.5
M87462,39.76,-98.5
M87463,39.76,-98.5
M87464,39.76,-98.5
M87465,39.76,-98.5
M87466,39.76,-98.5
M87467,39.76,-98.5
M87468,39.76,-98.5
M87469,39.76,-98.5
M87470,39.76,-98.5
M87471,39.76,-98.5
M87472,39.76,-98.5
M87473,39.76,-98.5
M87474,39.76,-98.5
M87475,39.76,-98.5
M87476,39.76,-98.5
M87477,39.76,-98.5
M87478,39.76,-98.5
M87479,39.76,-98.5
M87480,39.76,-98.5
M87481,39.76,-98.5
M87482,39.76,-98.5
M87483,39.76,-98.5
M87484,39.76,-98.5
M87485,39.76,-98.5
M87486,39.76,-98.5
M87487,39.76,-98.5
M87488,39.76,-98.5
M87489,39.76,-98.5
M87490,39.76,-98.5
M87491,39.76,-98.5
M87492,39.76,-98.5
M87493,39.76,-98.5
M87494,39.76,-98.5
M87495,39.76,-98.5
M87496,39.76,-98.5
M87497,39.76,-98.5
M87498,39.76,-98.5
M87499,39.76,-98.5
M87500,39.76,-98.5
M87501,39.76,-98.5
M87502,39.76,-98.5
M87503,39.76,-98.5
M87504,39.76,-98.5
M87505,39.76,-98.5
M87506,39.76,-98.5
M87507,39.76,-98.5
M87508,39.76,-98.5
M87509,39.76,-98.5
M87510,39.76,-98.5
M87511,39.76,-98.5
M87512,39.76,-98.5
M87513,39.76,-98.5
M87514,39.76,-98.5
M87515,39.76,-98.5
M87516,39.76,-98.5
M87517,39.76,-98.5
M87518,39.76,-98.5
M87519,39.76,-98.5
M87520,39.76,-98.5
M87521,39.76,-98.5
M87522,39.76,-98.5
M87523,39.76,-98.5
M87524,39.76,-98.5
M87525,39.76,-98.5
M87526,39.76,-98.5
M87527,39.76,-98.5
M87528,39.76,-98.5
M87529,39.76,-98.5
M87530,39.76,-98.5
M87531,39.76,-98.5
M87532,39.76,-98.5
M87533,39.76,-98.5
M87534,39.76,-98.5
M87535,39.76,-98.5
M87536,39.76,-98.5
M87537,39.76,-98.5
M87538,39.76,-98.5
M87539,39.76,-98.5
M87540,39.76,-98.5
M87541,39.76,-98.5
M87542,39.76,-98.5
M87543,39.76,-98.5
M87544,39.76,-98.5
M87545,39.76,-98.5
M87546,39.76,-98.5
M87547,39.76,-98.5
M87548,39.76,-98.5
M87549,39.76,-98.5
M87550,39.76,-98.5
M87551,39.76,-98.5
M87552,39.76,-98.5
M87553,39.76,-98.5
M87554,39.76,-98.5
M87555,39.76,-98.5
M87556,39.76,-98.5
M87557,39.76,-98.5
M87558,39.76,-98.5
M87559,39.76,-98.5
M87560,39.76,-98.5
M87561,39.76,-98.5
M87562,39.76,-98.5
M87563,39.76,-98.5
M87564,39.76,-98.5
M87565,39.76,-98.5
M87566,39.76,-98.5
M87567,39.76,-98.5
M87568,39.76,-98.5
M87569,39.76,-98.5
M87570,39.76,-98.5
M87571,39.76,-98.5
M87572,39.76,-98.5
M87573,39.76,-98.5
M87574,39.76,-98.5
M87575,39.76,-98.5
M87576,39.76,-98.5
M87577,39.76,-98.5
M87578,39.76,-98.5
M87579,39.76,-98.5
M87580,39.76,-98.5
M87581,39.76,-98.5
M87582,39.76,-98.5
M87583,39.76,-98.5
M87584,39.76,-98.5
M87585,39.76,-98.5
M87586,39.76,-98.5
M87587,39.76,-98.5
M87588,39.76,-98.5
M87589,39.76,-98.5
M87590,39.76,-98.5
M87591,39.76,-98.5
M87592,39.76,-98.5
M87593,39.76,-98.5
M87594,39.76,-98.5
M87595,39.76,-98.5
M87596,39.76,-98.5
M87597,39.76,-98.5
M87598,39.76,-98.5
M87599,39.76,-98.5
M87600,39.76,-98.5
M87601,39.76,-98.5
M87602,39.76,-98.5
M87603,39.76,-98.5
M87604,39.76,-98.5
M87605,39.76,-98.5
M87606,39.76,-98.5
M87607,39.76,-98.5
M87608,39.76,-98.5
M87609,39.76,-98.5
M87610,39.76,-98.5
M87611,39.76,-98.5
M87612,39.76,-98.5
M87613,39.76,-98.5
M87614,39.76,-98.5
M87615,39.76,-98.5
M87616,39.76,-98.5
M87617,39.76,-98.5
M87618,39.76,-98.5
M87619,39.76,-98.5
M87620,39.76,-98.5
M87621,39.76,-98.5
M87622,39.76,-98.5
M87623,39.76,-98.5
M87624,39.76,-98.5
M87625,39.76,-98.5
M87626,39.76,-98.5
M87627,39.76,-98.5
M87628,39.76,-98.5
M87629,39.76,-98.5
M87630,39.76,-98.5
M87631,39.76,-98.5
M87632,39.76,-98.5
M87633,39.76,-98.5
M87634,39.76,-98.5
M87635,39.76,-98.5
M87636,39.76,-98.5
M87637,39.76,-98.5
M87638,39.76,-98.5
M87639,39.76,-98.5
M87640,39.76,-98.5
M87641,39.76,-98.5
M87642,39.76,-98.5
M87643,39.76,-98.5
M87644,39.76,-98.5
M87645,39.76,-98.5
M87646,39.76,-98.5
M87647,39.76,-98.5
M87648,39.76,-98.5
M87649,39.76,-98.5
M87650,39.76,-98.5
M87651,39.76,-98.5
M87652,39.76,-98.5
M87653,39.76,-98.5
M87654,39.76,-98.5
M87655,39.76,-98.5
M87656,39.76,-98.5
M87657,39.76,-98.5
M87658,39.76,-98.5
M87659,39.76,-98.5
M87660,39.76,-98.5
M87661,39.76,-98.5
M87662,39.76,-98.5
M87663,39.76,-98.5
M87664,39.76,-98.5
M87665,39.76,-98.5
M87666,39.76,-98.5
M87667,39.76,-98.5
M87668,39.76,-98.5
M87669,39.76,-98.5
M87670,39.76,-98.5
M87671,39.76,-98.5
M87672,39.76,-98.5
M87673,39.76,-98.5
M87674,39.76,-98.5
M87675,39.76,-98.5
M87676,39.76,-98.5
M87677,39.76,-98.5
M87678,39.76,-98.5
M87679,34.23656,-77.95416
M87680,39.76,-98.5
M87681,39.76,-98.5
M87682,39.76,-98.5
M87683,39.76,-98.5
M87684,39.76,-98.5
M87685,39.76,-98.5
M87686,39.76,-98.5
M87687,39.76,-98.5
M87688,39.76,-98.5
M87689,39.76,-98.5
M87690,39.76,-98.5
M87691,39.76,-98.5
M87692,39.76,-98.5
M87693,39.76,-98.5
M87694,39.76,-98.5
M87695,39.76,-98.5
M87696,39.76,-98.5
M87697,39.76,-98.5
M87698,39.76,-98.5
M87699,39.76,-98.5
M87700,39.76,-98.5
M87701,39.76,-98.5
M87702,39.76,-98.5
M87703,39.76,-98.5
M87704,39.76,-98.5
M87705,39.76,-98.5
M87706,39.76,-98.5
M87707,39.76,-98.5
M87708,39.76,-98.5
M87709,39.76,-98.5
M87710,39.76,-98.5
M87711,39.76,-98.5
M87712,39.76,-98.5
M87713,39.76,-98.5
M87714,39.76,-98.5
M87715,39.76,-98.5
M87716,39.76,-98.5
M87717,39.76,-98.5
M87718,39.76,-98.5
M87719,39.76,-98.5
M87720,39.76,-98.5
M87721,39.76,-98.5
M87722,39.76,-98.5
M87723,39.76,-98.5
M87724,39.76,-98.5
M87725,39.76,-98.5
M87726,39.76,-98.5
M87727,39.76,-98.5
M87728,39.76,-98.5
M87729,39.76,-98.5
M87730,39.76,-98.5
M87731,39.76,-98.5
M87732,39.76,-98.5
M87733,39.76,-98.5
M87734,39.76,-98.5
M87735,39.76,-98.5
M87736,39.76,-98.5
M87737,39.76,-98.5
M87738,39.76,-98.5
M87739,39.76,-98.5
M87740,39.76,-98.5
M87741,39.76,-98.5
M87742,39.76,-98.5
M87743,39.76,-98.5
M87744,39.76,-98.5
M87745,39.76,-98.5
M87746,39.76,-98.5
M87747,39.76,-98.5
M87748,39.76,-98.5
M87749,39.76,-98.5
M87750,39.76,-98.5
M87751,39.76,-98.5
M87752,39.76,-98.5
M87753,39.76,-98.5
M87754,39.76,-98.5
M87755,39.76,-98.5
M87756,39.76,-98.5
M87757,39.76,-98.5
M87758,39.76,-98.5
M87759,39.76,-98.5
M87760,39.76,-98.5
M87761,39.76,-98.5
M87762,39.76,-98.5
M87763,39.76,-98.5
M87764,39.76,-98.5
M87765,39.76,-98.5
M87766,39.76,-98.5
M87767,39.76,-98.5
M87768,39.76,-98.5
M87769,39.76,-98.5
M87770,39.76,-98.5
M87771,39.76,-98.5
M87772,39.76,-98.5
M87773,39.76,-98.5
M87774,39.76,-98.5
M87775,39.76,-98.5
M87776,39.76,-98.5
M87777,39.76,-98.5
M87778,39.76,-98.5
M87779,39.76,-98.5
M87780,39.76,-98.5
M87781,39.76,-98.5
M87782,39.76,-98.5
M87783,39.76,-98.5
M87784,39.76,-98.5
M87785,39.76,-98.5
M87786,39.76,-98.5
M87787,39.76,-98.5
M87788,39.76,-98.5
M87789,39.76,-98.5
