PrepIRN	CatPrefix	CatNumber	CatSuffix	BioDateVisitedFrom	BioDateVisitedTo	ExpExpeditionName	BioParticipantString	ClaOrder	ClaFamily	ClaGenus	ClaSpecies	ClaSubspecies	LocContinent	LocCountry	LocDistrictCountyShire	LocIslandGrouping	LocIslandName	LocOcean	LocPreciseLocation	LocProvinceStateTerritory	LocSeaGulf	LocTownship	TerElevationFromMet	TerElevationToMet	TerVerbatimElevation	LatPreferredCentroidLatDec	LatPreferredCentroidLongDec
5715197	SKIN	400216		14 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715225	SKIN	400230		17 Jan 1905				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715227	SKIN	400231		10 Feb 1911				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715223	SKIN	400229		26 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715221	SKIN	400228		24 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715219	SKIN	400227		15 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715217	SKIN	400226		13 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715215	SKIN	400225		10 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715211	SKIN	400223		10 Feb 1911				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715209	SKIN	400222		10 Feb 1911				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715207	SKIN	400221		26 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715205	SKIN	400220		26 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715203	SKIN	400219		24 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715199	SKIN	400217		22 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715195	SKIN	400215		07 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5715201	SKIN	400218		24 Sep 1904				Passeriformes	Passerellidae	Passerculus	rostratus	rostratus	North and Central America	USA	San D. Co.				Pacific Beach	California							
5729529	SKIN	407444		18 Dec 1917				Passeriformes	Passerellidae	Passerculus	sandwichensis	nevadensis X subsp. nov.	North and Central America	USA					Seabrook	Texas							
6254893	SKIN	98267		13 Jan 1887				Passeriformes	Cardinalidae	Passerina	nivalis	nivalis	North and Central America	USA					Atlanticville, L.I.	New York							
6254891	SKIN	98266		13 Jan 1887				Passeriformes	Cardinalidae	Passerina	nivalis	nivalis	North and Central America	USA					Atlanticville, L.I.	New York							
